Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
        Married-couple families,71.00%,±0.3,"68,721",±524,74.70%,±0.7,"97,380","±1,235",72.50%,±0.3,"70,933",±326,73.30%,±0.4,"61,974",±478,71.50%,±0.2,"85,968",±279,76.90%,±0.3,"85,888",±475,73.90%,±0.3,"105,904",±636,72.10%,±0.6,"87,011",±820,54.70%,±0.9,"144,086","±3,704",72.30%,±0.2,"68,782",±359,70.40%,±0.3,"74,017",±399,74.30%,±0.5,"90,047",±920,79.90%,±0.5,"64,066",±668,73.60%,±0.2,"85,287",±348,74.50%,±0.3,"71,627",±376,79.40%,±0.3,"76,255",±409,77.60%,±0.3,"76,277",±484,73.80%,±0.3,"66,385",±349,66.60%,±0.4,"75,308",±598,77.80%,±0.5,"71,282",±620,71.10%,±0.3,"108,757",±534,73.70%,±0.3,"104,231",±547,73.50%,±0.2,"74,199",±279,78.70%,±0.3,"87,135",±314,65.80%,±0.4,"63,949",±479,74.80%,±0.3,"71,613",±342,79.00%,±0.5,"68,505",±758,78.20%,±0.4,"76,521",±453,70.20%,±0.5,"72,566",±737,79.20%,±0.5,"91,617",±804,73.50%,±0.2,"106,425",±542,69.60%,±0.5,"68,452",±932,69.00%,±0.2,"89,448",±355,72.60%,±0.2,"71,000",±311,80.60%,±0.6,"82,236",±949,73.10%,±0.2,"75,214",±284,74.00%,±0.3,"68,248",±413,76.20%,±0.3,"72,497",±514,74.70%,±0.2,"80,207",±256,70.30%,±0.6,"90,154","±1,176",70.50%,±0.3,"69,710",±479,78.00%,±0.5,"74,796",±548,73.10%,±0.3,"67,324",±329,72.10%,±0.2,"76,626",±265,81.60%,±0.4,"75,007",±462,78.70%,±0.6,"79,099",±793,75.30%,±0.2,"93,019",±417,77.10%,±0.3,"84,765",±405,75.80%,±0.5,"62,061",±530,77.40%,±0.2,"77,864",±332,79.80%,±0.7,"81,531","±1,112",57.20%,±0.3,"30,814",±270
"        Female householder, no husband present",22.70%,±0.3,"25,103",±373,16.80%,±0.6,"40,807","±1,767",19.30%,±0.2,"32,055",±413,20.00%,±0.3,"24,692",±514,19.80%,±0.1,"36,766",±215,16.10%,±0.2,"35,636",±677,19.60%,±0.3,"40,293",±778,20.70%,±0.5,"37,917","±1,438",36.40%,±0.8,"37,891","±1,681",20.60%,±0.1,"31,704",±246,22.70%,±0.2,"28,541",±371,17.80%,±0.4,"47,642","±1,670",13.90%,±0.4,"28,517",±818,19.40%,±0.1,"33,254",±307,18.70%,±0.2,"28,679",±402,14.30%,±0.3,"30,413",±483,15.80%,±0.3,"29,753",±668,19.20%,±0.3,"25,024",±406,25.60%,±0.3,"25,273",±390,15.30%,±0.4,"29,082","±1,097",21.70%,±0.2,"47,700",±716,19.90%,±0.3,"38,143",±625,19.60%,±0.2,"28,602",±302,14.80%,±0.2,"34,263",±538,26.90%,±0.3,"23,593",±409,18.60%,±0.2,"29,153",±380,14.00%,±0.5,"27,225",±908,15.30%,±0.3,"30,340",±864,20.10%,±0.4,"34,935",±708,14.40%,±0.4,"38,827","±1,218",19.50%,±0.2,"42,555",±623,21.60%,±0.5,"27,289",±728,23.20%,±0.1,"36,223",±261,20.70%,±0.2,"27,650",±372,12.90%,±0.5,"29,720","±1,280",20.00%,±0.2,"28,060",±315,18.70%,±0.3,"27,276",±349,16.70%,±0.3,"29,841",±805,18.50%,±0.1,"32,836",±315,22.20%,±0.6,"34,373","±1,290",22.70%,±0.3,"26,218",±340,14.90%,±0.5,"27,964","±1,034",20.20%,±0.2,"26,829",±302,20.60%,±0.1,"30,367",±213,12.80%,±0.3,"35,434",±777,14.80%,±0.5,"31,221",±873,18.40%,±0.2,"36,908",±528,16.00%,±0.2,"34,612",±530,17.40%,±0.4,"24,876",±714,15.70%,±0.2,"30,114",±470,13.40%,±0.6,"30,245","±1,670",33.90%,±0.3,"14,447",±292
"        Male householder, no wife present",6.30%,±0.2,"38,141","±1,087",8.60%,±0.5,"57,896","±3,179",8.20%,±0.2,"41,224",±762,6.80%,±0.2,"35,467","±1,159",8.70%,±0.1,"48,216",±485,7.10%,±0.2,"48,941","±1,345",6.60%,±0.2,"59,611","±1,693",7.30%,±0.4,"51,458","±1,238",8.90%,±0.6,"51,405","±3,837",7.10%,±0.1,"40,515",±486,6.90%,±0.2,"39,226",±727,8.00%,±0.3,"62,357","±1,904",6.20%,±0.3,"39,948","±1,984",7.00%,±0.1,"47,376",±640,6.90%,±0.2,"41,338",±672,6.30%,±0.2,"43,476",±745,6.60%,±0.2,"42,555","±1,138",7.00%,±0.2,"35,559","±1,018",7.70%,±0.2,"42,921","±1,241",6.90%,±0.3,"38,620","±1,438",7.20%,±0.2,"59,173","±1,325",6.40%,±0.2,"55,451",±974,6.90%,±0.1,"40,457",±491,6.50%,±0.2,"47,558",±963,7.30%,±0.2,"36,732",±978,6.60%,±0.1,"40,739",±818,7.00%,±0.3,"40,737","±1,776",6.40%,±0.2,"42,605","±1,192",9.70%,±0.3,"45,629","±1,267",6.40%,±0.4,"51,386","±2,085",7.00%,±0.1,"56,701","±1,199",8.80%,±0.3,"39,159","±1,453",7.70%,±0.1,"50,343",±604,6.70%,±0.1,"35,984",±604,6.50%,±0.4,"51,366","±2,093",6.90%,±0.1,"41,426",±585,7.30%,±0.2,"40,709",±752,7.10%,±0.2,"41,472",±953,6.70%,±0.1,"46,526",±543,7.50%,±0.4,"49,165","±2,569",6.80%,±0.2,"37,708","±1,087",7.10%,±0.3,"40,350","±1,406",6.70%,±0.2,"37,149",±663,7.30%,±0.1,"43,593",±508,5.60%,±0.2,"48,461","±1,521",6.60%,±0.3,"41,788","±1,705",6.30%,±0.1,"51,568",±959,6.90%,±0.2,"48,994","±1,078",6.80%,±0.2,"38,249","±1,951",6.90%,±0.1,"42,352",±612,6.70%,±0.4,"51,294","±2,797",8.90%,±0.2,"17,475",±377
NONFAMILY HOUSEHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Nonfamily households,"601,792","±4,435","24,650",±304,"83,126","±1,370","44,885","±1,031","817,847","±4,480","32,459",±293,"370,909","±3,820","23,520",±293,"3,950,994","±11,133","40,639",±170,"715,889","±4,684","37,046",±346,"456,649","±3,066","39,584",±451,"111,205","±1,850","36,747",±770,"153,819","±1,505","60,243","±1,129","2,567,346","±10,249","30,319",±176,"1,133,592","±5,992","30,623",±237,"138,551","±1,991","41,196",±673,"178,556","±2,405","26,921",±429,"1,647,508","±6,996","34,050",±246,"836,027","±4,965","28,641",±293,"435,197","±2,917","29,996",±357,"381,352","±3,127","30,021",±275,"567,919","±4,154","24,435",±263,"585,536","±3,723","25,757",±295,"205,114","±2,266","27,714",±554,"710,066","±4,654","46,090",±404,"923,423","±5,515","39,227",±397,"1,326,821","±5,294","28,923",±175,"743,026","±3,642","35,157",±306,"342,052","±3,716","21,748",±263,"828,324","±5,023","28,051",±263,"151,789","±1,982","27,657",±549,"255,607","±2,541","30,483",±323,"357,460","±3,482","35,054",±559,"172,352","±2,023","37,473",±775,"980,423","±5,127","40,065",±363,"266,547","±3,268","28,122",±526,"2,619,511","±8,927","36,679",±180,"1,257,541","±6,761","28,643",±223,"114,613","±1,515","32,577",±566,"1,625,918","±6,249","28,537",±171,"485,788","±2,990","27,093",±215,"556,838","±3,733","31,435",±313,"1,753,797","±7,121","30,032",±179,"153,533","±1,956","32,619",±796,"591,443","±4,433","26,593",±293,"116,306","±1,679","29,688",±565,"829,178","±5,291","26,489",±190,"2,735,627","±10,406","33,011",±223,"222,753","±2,347","33,595",±549,"96,380","±1,511","32,292",±643,"994,604","±5,459","39,930",±313,"939,749","±4,943","37,640",±295,"260,547","±2,689","22,590",±337,"823,891","±4,192","31,143",±191,"78,193","±1,461","33,857",±832,"353,792","±3,218","11,621",±130
        Female householder,54.60%,±0.4,"21,177",±266,43.70%,±0.9,"41,293","±1,098",51.40%,±0.3,"29,527",±361,53.30%,±0.5,"20,526",±357,52.80%,±0.2,"35,184",±222,51.30%,±0.3,"33,373",±415,55.50%,±0.4,"33,495",±568,56.20%,±0.7,"31,482",±816,55.20%,±0.7,"55,024","±1,393",54.30%,±0.2,"26,626",±170,54.10%,±0.3,"26,718",±258,49.40%,±0.8,"35,573",±899,51.80%,±0.7,"23,737",±536,53.90%,±0.2,"29,595",±283,52.60%,±0.3,"24,549",±242,52.60%,±0.4,"25,539",±315,53.10%,±0.5,"26,414",±338,54.00%,±0.4,"21,586",±297,52.40%,±0.4,"21,410",±294,55.20%,±0.6,"25,158",±529,56.40%,±0.4,"41,111",±471,56.00%,±0.3,"33,487",±384,53.30%,±0.2,"25,536",±158,52.60%,±0.3,"30,522",±343,54.10%,±0.5,"18,910",±289,54.00%,±0.3,"24,733",±264,50.40%,±0.6,"24,342",±455,52.00%,±0.5,"25,681",±334,47.20%,±0.5,"30,941",±496,53.00%,±0.7,"32,286",±678,56.20%,±0.3,"33,700",±440,52.20%,±0.6,"25,650",±505,55.40%,±0.2,"31,607",±194,55.20%,±0.3,"25,373",±213,46.90%,±0.7,"27,026",±658,53.90%,±0.2,"25,180",±179,52.50%,±0.4,"23,622",±285,53.80%,±0.4,"28,927",±377,55.20%,±0.2,"25,572",±171,54.90%,±0.8,"27,250",±967,54.40%,±0.4,"23,474",±386,50.20%,±0.7,"24,603",±552,54.30%,±0.4,"23,506",±254,51.50%,±0.2,"28,293",±246,51.30%,±0.6,"28,604",±708,54.30%,±0.7,"28,747",±826,54.70%,±0.3,"34,433",±432,51.60%,±0.3,"32,738",±349,53.70%,±0.6,"20,335",±335,52.50%,±0.3,"26,845",±224,47.60%,±0.9,"27,790","±1,120",56.40%,±0.4,"10,719",±176
            Living alone,49.10%,±0.4,"19,969",±280,34.50%,±0.9,"35,076","±1,467",42.30%,±0.3,"26,252",±308,46.90%,±0.5,"18,990",±327,42.50%,±0.2,"30,219",±185,41.80%,±0.3,"29,616",±435,47.80%,±0.4,"29,378",±491,47.60%,±0.8,"28,235","±1,092",45.10%,±0.7,"47,216","±1,918",46.20%,±0.2,"24,123",±175,47.00%,±0.4,"24,805",±323,39.70%,±0.7,"29,959","±1,110",43.20%,±0.7,"21,526",±441,46.50%,±0.3,"26,594",±230,45.30%,±0.3,"22,543",±228,44.70%,±0.4,"23,437",±284,45.70%,±0.4,"24,371",±347,47.10%,±0.4,"19,704",±294,45.80%,±0.4,"19,583",±296,45.10%,±0.7,"21,417",±416,47.90%,±0.4,"36,175",±501,46.00%,±0.3,"27,527",±385,45.90%,±0.2,"23,716",±182,44.10%,±0.3,"26,694",±297,48.70%,±0.6,"17,611",±320,46.50%,±0.4,"22,662",±239,42.20%,±0.6,"22,005",±430,44.40%,±0.5,"23,563",±331,37.90%,±0.5,"26,996",±586,42.10%,±0.8,"26,485",±579,49.20%,±0.3,"30,000",±378,44.40%,±0.7,"22,863",±648,47.10%,±0.2,"27,216",±186,47.70%,±0.3,"23,282",±235,38.80%,±0.8,"23,938",±705,46.70%,±0.2,"23,156",±184,45.70%,±0.4,"21,820",±247,43.00%,±0.5,"25,168",±347,47.70%,±0.2,"23,167",±178,46.40%,±0.8,"23,528",±826,47.50%,±0.5,"21,702",±384,43.10%,±0.7,"22,733",±527,47.30%,±0.4,"21,634",±214,43.90%,±0.3,"25,585",±186,41.70%,±0.6,"25,514",±593,43.20%,±0.8,"24,518",±739,46.20%,±0.3,"30,912",±359,42.10%,±0.3,"28,894",±357,47.20%,±0.6,"19,123",±324,43.80%,±0.3,"24,129",±260,39.30%,±1.0,"25,071",±802,49.80%,±0.4,"9,848",±130
            Not living alone,5.50%,±0.2,"37,034","±1,588",9.10%,±0.7,"74,693","±4,347",9.10%,±0.2,"51,344","±1,508",6.40%,±0.3,"35,461","±1,809",10.20%,±0.1,"65,098",±818,9.50%,±0.2,"57,595","±1,335",7.70%,±0.3,"71,599","±1,827",8.60%,±0.5,"59,390","±3,946",10.10%,±0.5,"104,289","±3,849",8.10%,±0.1,"48,962",±772,7.10%,±0.2,"46,169","±1,400",9.70%,±0.6,"70,388","±3,197",8.60%,±0.4,"41,324","±2,777",7.40%,±0.1,"57,238","±1,110",7.30%,±0.2,"43,933","±1,353",7.90%,±0.2,"44,175","±1,608",7.50%,±0.3,"44,861","±1,212",6.90%,±0.2,"40,366","±1,142",6.50%,±0.2,"42,949","±1,614",10.10%,±0.4,"52,078","±1,838",8.40%,±0.2,"79,146","±2,152",9.90%,±0.2,"76,770","±1,468",7.40%,±0.2,"43,821",±769,8.60%,±0.2,"58,877","±1,302",5.40%,±0.3,"37,313","±2,564",7.50%,±0.2,"44,521","±1,065",8.20%,±0.4,"42,397","±2,700",7.60%,±0.3,"44,757","±2,027",9.20%,±0.3,"54,204","±2,991",10.90%,±0.5,"64,466","±2,920",7.00%,±0.2,"77,172","±1,948",7.70%,±0.4,"45,924","±2,672",8.30%,±0.1,"70,054","±1,232",7.50%,±0.1,"44,467","±1,071",8.10%,±0.6,"49,172","±4,027",7.20%,±0.1,"46,906",±940,6.80%,±0.2,"42,842","±1,340",10.80%,±0.3,"50,499","±1,129",7.40%,±0.1,"53,772",±927,8.40%,±0.5,"58,117","±3,269",6.90%,±0.2,"41,185","±1,670",7.10%,±0.5,"44,579","±2,013",7.10%,±0.2,"42,203","±1,365",7.60%,±0.1,"50,718",±778,9.60%,±0.4,"50,399","±2,356",11.10%,±0.5,"55,933","±3,573",8.50%,±0.2,"63,764","±1,606",9.60%,±0.2,"58,866","±1,227",6.50%,±0.3,"38,442","±1,745",8.70%,±0.2,"49,290","±1,320",8.40%,±0.7,"55,154","±7,485",6.60%,±0.3,"23,737","±1,121"
        Male householder,45.40%,±0.4,"30,182",±462,56.30%,±0.9,"49,142","±1,671",48.60%,±0.3,"36,357",±478,46.70%,±0.5,"27,417",±537,47.20%,±0.2,"47,118",±358,48.70%,±0.3,"41,656",±492,44.50%,±0.4,"46,769",±770,43.80%,±0.7,"43,745","±1,000",44.80%,±0.7,"66,674","±2,640",45.70%,±0.2,"35,181",±295,45.90%,±0.3,"35,176",±481,50.60%,±0.8,"47,410","±1,457",48.20%,±0.7,"30,916",±603,46.10%,±0.2,"40,162",±354,47.40%,±0.3,"34,062",±410,47.40%,±0.4,"35,376",±489,46.90%,±0.5,"34,469",±570,46.00%,±0.4,"28,438",±603,47.60%,±0.4,"32,112",±432,44.80%,±0.6,"31,677",±786,43.60%,±0.4,"52,922",±620,44.00%,±0.3,"46,729",±609,46.70%,±0.2,"33,628",±305,47.40%,±0.3,"40,836",±423,45.90%,±0.5,"26,136",±510,46.00%,±0.3,"32,673",±433,49.60%,±0.6,"32,186",±790,48.00%,±0.5,"35,772",±616,52.80%,±0.5,"39,391",±824,47.00%,±0.7,"43,460","±1,038",43.80%,±0.3,"49,262",±710,47.80%,±0.6,"31,389",±627,44.60%,±0.2,"43,235",±346,44.80%,±0.3,"32,954",±368,53.10%,±0.7,"38,872","±1,024",46.10%,±0.2,"33,202",±282,47.50%,±0.4,"31,756",±358,46.20%,±0.4,"34,945",±601,44.80%,±0.2,"36,165",±305,45.10%,±0.8,"40,464","±1,097",45.60%,±0.4,"31,420",±508,49.80%,±0.7,"34,756",±728,45.70%,±0.4,"30,728",±337,48.50%,±0.2,"38,788",±341,48.70%,±0.6,"39,283",±925,45.70%,±0.7,"36,346","±1,046",45.30%,±0.3,"46,794",±463,48.40%,±0.3,"43,837",±464,46.30%,±0.6,"26,766",±446,47.50%,±0.3,"36,609",±378,52.40%,±0.9,"40,173","±1,174",43.60%,±0.4,"12,886",±277
            Living alone,38.30%,±0.3,"27,382",±514,42.60%,±1.1,"41,702","±1,453",37.20%,±0.3,"31,543",±437,38.20%,±0.5,"25,102",±595,34.40%,±0.1,"39,742",±383,36.50%,±0.4,"35,811",±493,35.10%,±0.5,"40,833",±621,33.40%,±0.8,"38,829","±1,980",33.30%,±0.7,"53,022","±2,203",35.30%,±0.2,"30,731",±273,36.40%,±0.3,"31,796",±407,38.10%,±0.9,"40,623","±1,113",36.70%,±0.7,"27,374",±672,36.70%,±0.2,"35,695",±385,37.70%,±0.4,"31,122",±367,36.80%,±0.4,"31,781",±400,37.40%,±0.5,"31,491",±382,37.20%,±0.4,"25,198",±372,38.60%,±0.4,"28,800",±737,33.30%,±0.6,"26,116",±642,33.90%,±0.3,"46,624",±678,33.10%,±0.3,"37,620",±671,37.50%,±0.2,"30,701",±262,36.30%,±0.3,"35,156",±414,38.50%,±0.5,"23,864",±671,36.40%,±0.3,"29,154",±484,39.00%,±0.6,"27,964","±1,067",37.80%,±0.5,"32,065",±553,40.10%,±0.5,"33,783",±754,34.50%,±0.8,"36,346","±1,330",34.80%,±0.3,"42,131",±607,38.40%,±0.6,"27,282",±524,34.70%,±0.2,"36,572",±303,35.30%,±0.3,"29,649",±406,40.80%,±0.9,"33,943",±895,37.10%,±0.2,"29,862",±304,38.20%,±0.4,"28,707",±510,33.40%,±0.4,"28,991",±640,35.80%,±0.2,"31,941",±232,34.30%,±0.9,"34,289","±1,395",36.80%,±0.4,"28,128",±699,39.80%,±0.7,"31,524",±644,37.10%,±0.4,"27,493",±404,38.30%,±0.2,"34,479",±317,36.50%,±0.7,"34,741",±864,33.00%,±0.8,"30,629","±1,049",34.90%,±0.3,"41,597",±405,36.10%,±0.3,"38,150",±518,38.00%,±0.5,"24,415",±570,36.80%,±0.3,"32,174",±316,40.50%,±1.1,"36,450",±950,37.30%,±0.4,"11,892",±271
