Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
        Married-couple families,71.10%,±0.3,"67,834",±470,74.70%,±0.6,"95,963",±901,72.90%,±0.3,"70,523",±440,73.50%,±0.4,"60,778",±446,71.70%,±0.2,"85,024",±270,77.30%,±0.3,"84,486",±423,74.10%,±0.3,"104,603",±625,72.30%,±0.6,"86,158",±869,54.00%,±0.9,"140,899","±2,603",72.70%,±0.2,"68,025",±310,70.70%,±0.3,"73,295",±466,74.20%,±0.5,"89,614",±872,80.00%,±0.5,"62,766",±532,73.80%,±0.2,"84,237",±333,74.90%,±0.3,"70,799",±284,79.40%,±0.3,"75,078",±345,77.50%,±0.3,"75,187",±454,74.00%,±0.3,"65,556",±400,67.10%,±0.3,"74,301",±536,78.10%,±0.5,"70,070",±569,71.50%,±0.3,"107,442",±515,73.90%,±0.3,"102,264",±540,73.80%,±0.2,"72,941",±264,78.90%,±0.3,"85,316",±358,66.40%,±0.4,"62,833",±555,74.80%,±0.2,"70,665",±266,79.20%,±0.5,"67,514",±661,78.60%,±0.4,"75,243",±484,70.50%,±0.4,"72,959",±614,79.70%,±0.5,"89,729",±875,73.70%,±0.3,"105,286",±451,69.90%,±0.4,"67,931",±738,69.20%,±0.2,"88,029",±452,72.90%,±0.2,"70,197",±348,81.00%,±0.6,"79,820",±856,73.40%,±0.2,"73,925",±289,74.20%,±0.3,"67,224",±361,76.50%,±0.3,"71,877",±453,75.10%,±0.2,"78,817",±287,70.80%,±0.7,"88,952","±1,285",70.80%,±0.3,"69,006",±475,78.30%,±0.5,"72,910",±656,73.30%,±0.3,"66,221",±380,72.30%,±0.2,"75,302",±264,81.50%,±0.3,"73,620",±435,78.80%,±0.6,"77,974",±857,75.50%,±0.3,"91,501",±411,77.30%,±0.3,"83,726",±439,76.10%,±0.5,"60,750",±584,77.70%,±0.2,"76,824",±273,80.30%,±0.6,"80,260",±879,57.70%,±0.3,"30,516",±305
"        Female householder, no husband present",22.60%,±0.2,"24,982",±389,16.90%,±0.5,"38,988","±1,758",19.10%,±0.2,"31,741",±432,19.80%,±0.3,"24,042",±458,19.70%,±0.1,"36,763",±235,16.00%,±0.2,"34,691",±666,19.50%,±0.3,"39,773",±766,20.60%,±0.5,"37,215","±1,393",37.30%,±0.9,"36,532","±1,496",20.40%,±0.2,"31,506",±251,22.50%,±0.2,"28,309",±460,17.80%,±0.4,"46,672","±1,543",13.80%,±0.4,"28,175",±883,19.30%,±0.2,"32,860",±355,18.40%,±0.2,"28,418",±402,14.50%,±0.2,"29,764",±567,15.90%,±0.3,"29,728",±609,19.20%,±0.2,"24,606",±424,25.50%,±0.3,"24,942",±384,15.30%,±0.4,"28,388",±775,21.50%,±0.3,"47,163",±610,19.80%,±0.3,"38,121",±631,19.40%,±0.2,"28,145",±292,14.70%,±0.2,"33,515",±531,26.60%,±0.3,"22,860",±397,18.80%,±0.2,"28,513",±371,14.10%,±0.4,"27,223",±969,15.10%,±0.3,"29,793",±858,19.90%,±0.4,"35,080",±748,14.20%,±0.4,"38,609","±1,294",19.40%,±0.2,"42,374",±477,21.30%,±0.3,"27,451",±625,23.10%,±0.1,"35,946",±262,20.50%,±0.2,"26,992",±255,12.70%,±0.5,"29,660","±1,133",19.90%,±0.2,"27,741",±307,18.60%,±0.3,"26,730",±302,16.60%,±0.3,"29,357",±750,18.40%,±0.2,"32,249",±273,21.80%,±0.6,"34,552","±1,157",22.60%,±0.2,"25,996",±330,15.00%,±0.4,"27,840","±1,114",20.10%,±0.2,"26,663",±322,20.50%,±0.1,"29,813",±255,13.00%,±0.3,"35,246",±836,14.70%,±0.5,"31,703","±1,027",18.30%,±0.2,"36,917",±445,15.80%,±0.2,"33,773",±581,17.20%,±0.4,"24,437",±729,15.70%,±0.2,"30,025",±458,13.20%,±0.6,"31,229","±1,703",33.80%,±0.3,"14,321",±284
"        Male householder, no wife present",6.20%,±0.1,"38,636","±1,033",8.40%,±0.5,"56,945","±2,979",8.00%,±0.2,"41,322",±815,6.60%,±0.2,"35,065","±1,131",8.60%,±0.1,"48,015",±478,6.80%,±0.2,"47,121","±1,139",6.40%,±0.2,"59,761","±1,676",7.10%,±0.4,"50,936","±1,576",8.70%,±0.5,"48,897","±3,933",6.90%,±0.1,"40,271",±485,6.90%,±0.1,"39,252",±810,8.00%,±0.3,"62,199","±1,912",6.20%,±0.3,"39,707","±1,933",6.90%,±0.1,"46,800",±720,6.60%,±0.1,"40,223",±739,6.10%,±0.2,"42,154",±749,6.60%,±0.2,"42,497",±943,6.90%,±0.2,"35,904",±954,7.40%,±0.2,"42,599",±957,6.60%,±0.3,"38,576","±1,648",7.00%,±0.1,"58,412","±1,164",6.30%,±0.1,"54,893","±1,015",6.80%,±0.1,"39,766",±596,6.40%,±0.1,"46,146",±731,7.00%,±0.2,"35,086","±1,160",6.40%,±0.1,"40,527",±717,6.70%,±0.3,"39,321","±1,881",6.30%,±0.2,"41,042","±1,248",9.50%,±0.3,"45,254","±1,396",6.10%,±0.3,"51,553","±1,771",6.90%,±0.2,"56,352","±1,056",8.70%,±0.2,"37,904","±1,281",7.70%,±0.1,"50,034",±517,6.60%,±0.1,"35,780",±492,6.30%,±0.4,"50,799","±1,700",6.70%,±0.1,"40,756",±549,7.20%,±0.2,"39,848",±767,6.90%,±0.2,"40,305","±1,099",6.60%,±0.1,"45,816",±577,7.30%,±0.4,"49,278","±2,443",6.60%,±0.2,"36,834","±1,032",6.70%,±0.3,"39,676","±1,625",6.60%,±0.2,"36,852",±787,7.20%,±0.1,"42,990",±502,5.50%,±0.2,"47,371","±1,585",6.50%,±0.4,"41,738","±1,550",6.20%,±0.1,"51,053",±942,6.90%,±0.1,"48,403",±826,6.70%,±0.3,"38,064","±1,623",6.60%,±0.1,"42,408",±692,6.50%,±0.4,"50,424","±3,217",8.60%,±0.2,"17,266",±376
NONFAMILY HOUSEHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Nonfamily households,"596,997","±4,573","24,332",±289,"82,532","±1,286","44,200",±800,"807,168","±4,863","32,315",±261,"366,842","±3,575","23,120",±295,"3,938,638","±10,280","40,611",±178,"708,155","±4,264","36,615",±404,"452,272","±3,795","39,297",±462,"108,923","±1,844","36,522",±808,"151,371","±1,812","57,584","±1,471","2,529,227","±10,953","30,211",±135,"1,118,001","±6,632","30,307",±255,"137,713","±1,989","40,598",±794,"175,151","±2,533","26,853",±423,"1,636,361","±5,723","33,666",±215,"826,197","±4,958","28,292",±272,"431,273","±2,988","29,511",±314,"380,833","±2,901","29,612",±360,"557,420","±3,782","24,130",±229,"575,369","±4,548","25,539",±263,"203,618","±2,366","27,527",±446,"707,971","±3,854","45,696",±461,"923,065","±5,379","38,862",±379,"1,312,337","±5,562","28,358",±187,"736,820","±3,972","34,624",±304,"338,790","±3,415","21,448",±328,"819,277","±4,569","27,942",±257,"149,614","±1,783","27,088",±517,"253,997","±2,414","30,047",±346,"351,626","±3,568","35,702",±519,"172,095","±2,164","37,039",±568,"979,835","±5,863","39,789",±325,"263,481","±2,722","28,110",±528,"2,597,194","±7,592","36,179",±223,"1,242,677","±5,734","28,196",±229,"111,632","±1,382","31,330",±481,"1,608,241","±6,984","28,128",±213,"482,613","±2,756","26,653",±255,"549,488","±3,605","31,120",±369,"1,746,381","±7,082","29,507",±193,"152,979","±2,044","32,838",±810,"581,400","±3,814","26,415",±268,"113,749","±1,512","28,860",±675,"820,616","±4,869","26,320",±186,"2,679,716","±9,568","32,354",±157,"220,816","±3,018","33,410",±513,"95,729","±1,349","32,016",±699,"985,378","±5,374","39,685",±339,"931,240","±5,529","37,326",±348,"258,023","±2,683","22,109",±241,"819,189","±4,221","30,738",±180,"75,828","±1,512","32,597",±900,"340,804","±2,795","11,461",±139
        Female householder,54.60%,±0.4,"20,862",±249,44.30%,±1.0,"40,709","±1,178",51.40%,±0.3,"29,492",±388,53.50%,±0.5,"20,494",±363,52.80%,±0.2,"35,180",±246,51.20%,±0.3,"32,811",±477,55.50%,±0.4,"33,111",±683,55.80%,±0.7,"30,542",±711,54.50%,±0.7,"53,356","±1,161",54.20%,±0.2,"26,530",±150,54.10%,±0.3,"26,403",±298,49.70%,±0.9,"34,867","±1,113",51.90%,±0.8,"23,823",±637,54.00%,±0.2,"29,204",±288,52.70%,±0.3,"24,267",±233,53.00%,±0.4,"25,137",±310,53.10%,±0.4,"25,999",±335,54.30%,±0.4,"21,257",±251,52.50%,±0.4,"21,335",±321,54.70%,±0.5,"24,938",±496,56.60%,±0.3,"40,820",±422,56.30%,±0.3,"33,202",±481,53.50%,±0.2,"25,080",±156,52.80%,±0.3,"30,144",±344,54.10%,±0.5,"18,594",±324,54.10%,±0.3,"24,524",±261,50.80%,±0.7,"23,875",±577,52.10%,±0.5,"25,457",±426,46.90%,±0.5,"31,229",±480,53.10%,±0.7,"31,429",±609,56.40%,±0.3,"33,400",±356,52.30%,±0.5,"25,694",±465,55.50%,±0.2,"31,028",±228,55.20%,±0.3,"25,010",±238,48.10%,±0.7,"25,728",±819,54.10%,±0.2,"24,823",±177,52.50%,±0.4,"23,147",±349,54.00%,±0.4,"28,315",±460,55.30%,±0.2,"25,066",±189,54.40%,±0.8,"27,076",±777,54.30%,±0.4,"23,292",±329,50.70%,±0.8,"24,157",±636,54.10%,±0.3,"23,265",±254,51.70%,±0.2,"27,766",±263,51.50%,±0.6,"28,599",±649,54.00%,±0.8,"28,057","±1,083",54.50%,±0.3,"33,785",±373,51.70%,±0.3,"32,365",±344,54.10%,±0.6,"19,912",±312,52.60%,±0.3,"26,450",±233,48.20%,±1.0,"26,995",±846,56.80%,±0.4,"10,503",±194
            Living alone,49.20%,±0.5,"19,708",±266,35.00%,±1.0,"34,215",±997,42.30%,±0.4,"26,147",±337,47.20%,±0.5,"19,020",±347,42.60%,±0.2,"30,322",±174,41.70%,±0.4,"29,159",±480,47.60%,±0.4,"28,870",±542,47.40%,±0.8,"27,205",±693,44.70%,±0.8,"46,422","±1,562",46.20%,±0.2,"24,028",±173,47.20%,±0.3,"24,493",±315,39.80%,±0.9,"29,824","±1,154",43.10%,±0.7,"21,436",±511,46.80%,±0.3,"26,389",±203,45.60%,±0.3,"22,481",±211,45.20%,±0.4,"23,010",±293,45.70%,±0.4,"24,081",±373,47.60%,±0.4,"19,465",±244,46.00%,±0.4,"19,571",±306,44.90%,±0.6,"21,296",±467,48.30%,±0.4,"36,212",±543,46.50%,±0.3,"27,400",±382,46.30%,±0.2,"23,334",±163,44.20%,±0.3,"26,483",±322,48.80%,±0.6,"17,424",±269,46.60%,±0.3,"22,458",±227,42.80%,±0.6,"21,740",±487,44.50%,±0.5,"23,180",±459,37.60%,±0.5,"27,142",±520,42.70%,±0.7,"26,208",±530,49.50%,±0.3,"29,994",±311,44.50%,±0.6,"23,018",±480,47.30%,±0.2,"26,878",±192,47.80%,±0.3,"22,961",±225,39.90%,±0.6,"22,799",±822,46.90%,±0.2,"22,833",±172,45.80%,±0.4,"21,350",±283,43.30%,±0.4,"25,005",±354,47.90%,±0.2,"22,781",±177,46.60%,±0.7,"23,794",±687,47.50%,±0.4,"21,491",±298,43.40%,±0.8,"22,328",±575,47.40%,±0.3,"21,490",±231,44.10%,±0.3,"25,308",±198,41.60%,±0.7,"25,547",±512,42.90%,±0.9,"23,967",±602,46.10%,±0.3,"30,514",±315,42.20%,±0.3,"28,773",±411,47.70%,±0.5,"18,752",±316,43.90%,±0.3,"23,703",±233,40.10%,±1.0,"24,659",±895,50.30%,±0.4,"9,701",±153
            Not living alone,5.40%,±0.2,"37,359","±1,424",9.30%,±0.7,"70,994","±4,245",9.00%,±0.2,"51,535","±1,392",6.30%,±0.3,"36,103","±1,941",10.10%,±0.1,"64,596",±707,9.50%,±0.3,"56,870","±1,487",7.90%,±0.3,"72,169","±2,189",8.40%,±0.5,"58,114","±4,734",9.80%,±0.4,"99,394","±3,410",8.00%,±0.1,"48,596",±711,6.90%,±0.2,"46,568","±1,561",9.90%,±0.5,"68,433","±4,603",8.80%,±0.5,"41,941","±2,547",7.30%,±0.1,"56,992","±1,018",7.10%,±0.2,"43,135","±1,079",7.90%,±0.3,"44,672","±1,560",7.40%,±0.3,"44,900","±1,237",6.70%,±0.2,"40,451","±1,300",6.50%,±0.2,"42,441","±1,601",9.80%,±0.4,"50,549","±2,193",8.30%,±0.2,"79,313","±2,682",9.80%,±0.2,"76,003","±1,348",7.20%,±0.1,"43,208",±852,8.60%,±0.2,"58,062","±1,190",5.30%,±0.3,"37,010","±2,803",7.50%,±0.2,"44,021",±993,8.00%,±0.5,"43,452","±2,265",7.70%,±0.3,"43,513","±1,651",9.30%,±0.4,"56,954","±1,919",10.40%,±0.5,"63,311","±2,694",6.90%,±0.2,"77,601","±2,028",7.80%,±0.3,"45,617","±2,800",8.20%,±0.1,"68,153","±1,125",7.40%,±0.2,"43,844",±877,8.20%,±0.5,"44,682","±3,657",7.20%,±0.1,"45,970",±972,6.70%,±0.2,"40,765","±1,170",10.80%,±0.3,"49,692","±1,465",7.40%,±0.1,"53,055",±820,7.80%,±0.5,"58,849","±2,388",6.90%,±0.2,"41,252","±1,382",7.20%,±0.5,"45,207","±3,173",6.80%,±0.2,"42,119","±1,215",7.50%,±0.1,"49,680","±1,058",9.80%,±0.5,"50,719","±2,658",11.10%,±0.6,"54,507","±4,424",8.40%,±0.2,"62,012","±1,581",9.50%,±0.2,"59,309","±1,373",6.40%,±0.3,"37,850","±1,953",8.70%,±0.2,"48,812","±1,357",8.10%,±0.6,"51,331","±4,924",6.50%,±0.3,"23,450","±1,059"
        Male householder,45.40%,±0.4,"30,005",±543,55.70%,±1.0,"48,177","±1,509",48.60%,±0.3,"36,253",±517,46.50%,±0.5,"26,719",±434,47.20%,±0.2,"47,009",±301,48.80%,±0.3,"41,083",±630,44.50%,±0.4,"46,783",±711,44.20%,±0.7,"44,055","±1,081",45.50%,±0.7,"64,317","±1,893",45.80%,±0.2,"34,917",±306,45.90%,±0.3,"34,950",±491,50.30%,±0.9,"46,528","±1,608",48.10%,±0.8,"30,726",±650,46.00%,±0.2,"40,050",±365,47.30%,±0.3,"33,626",±402,47.00%,±0.4,"34,694",±468,46.90%,±0.4,"34,279",±683,45.70%,±0.4,"28,343",±589,47.50%,±0.4,"31,977",±518,45.30%,±0.5,"31,566",±666,43.40%,±0.3,"52,555",±608,43.70%,±0.3,"46,002",±615,46.50%,±0.2,"32,972",±302,47.20%,±0.3,"40,287",±349,45.90%,±0.5,"26,010",±556,45.90%,±0.3,"32,527",±356,49.20%,±0.7,"31,345",±866,47.90%,±0.5,"34,761",±597,53.10%,±0.5,"40,539",±697,46.90%,±0.7,"43,179",±747,43.60%,±0.3,"49,110",±641,47.70%,±0.5,"31,444",±657,44.50%,±0.2,"43,070",±342,44.80%,±0.3,"32,450",±318,51.90%,±0.7,"37,260",±765,45.90%,±0.2,"32,778",±350,47.50%,±0.4,"31,370",±334,46.00%,±0.4,"34,725",±693,44.70%,±0.2,"35,709",±306,45.60%,±0.8,"40,484","±1,148",45.70%,±0.4,"31,174",±514,49.30%,±0.8,"33,360",±853,45.90%,±0.3,"30,506",±287,48.30%,±0.2,"38,123",±330,48.50%,±0.6,"39,461",±956,46.00%,±0.8,"36,171","±1,126",45.50%,±0.3,"46,658",±516,48.30%,±0.3,"43,354",±447,45.90%,±0.6,"26,476",±546,47.40%,±0.3,"36,190",±370,51.80%,±1.0,"39,466","±1,371",43.20%,±0.4,"12,813",±277
            Living alone,38.20%,±0.4,"27,151",±440,42.60%,±1.1,"41,770","±1,298",37.30%,±0.4,"31,404",±463,38.00%,±0.5,"24,213",±643,34.50%,±0.1,"39,807",±344,36.80%,±0.3,"35,596",±597,35.10%,±0.4,"40,878",±688,33.30%,±0.9,"39,185","±1,480",34.20%,±0.7,"52,003","±1,679",35.40%,±0.2,"30,653",±245,36.30%,±0.3,"31,456",±385,38.10%,±0.8,"40,435","±1,369",36.10%,±0.8,"26,926",±746,36.70%,±0.2,"35,566",±377,37.80%,±0.3,"30,957",±323,36.70%,±0.4,"31,346",±343,37.00%,±0.5,"31,213",±395,37.40%,±0.4,"25,201",±429,38.50%,±0.4,"28,295",±841,33.80%,±0.6,"26,196",±554,33.80%,±0.3,"46,395",±874,33.00%,±0.3,"37,789",±601,37.40%,±0.2,"30,345",±275,36.10%,±0.3,"34,717",±404,38.30%,±0.5,"23,546",±706,36.40%,±0.3,"29,265",±455,38.70%,±0.7,"27,380",±925,38.00%,±0.5,"31,674",±517,39.90%,±0.5,"34,193",±809,34.60%,±0.7,"36,497","±1,047",34.60%,±0.3,"42,286",±516,38.20%,±0.6,"27,383",±677,34.70%,±0.2,"36,452",±354,35.40%,±0.3,"29,560",±505,40.30%,±0.7,"33,133",±782,36.90%,±0.2,"29,814",±364,38.30%,±0.4,"28,537",±560,33.40%,±0.4,"29,316",±749,35.80%,±0.2,"31,610",±238,34.90%,±0.7,"34,464","±1,398",36.80%,±0.4,"27,774",±757,39.50%,±0.7,"30,626",±646,37.30%,±0.4,"27,311",±360,38.20%,±0.2,"33,885",±359,36.20%,±0.6,"34,662",±780,33.20%,±0.8,"30,467",±880,35.00%,±0.3,"41,660",±453,36.00%,±0.3,"37,778",±537,38.20%,±0.6,"24,292",±621,36.60%,±0.3,"31,805",±286,40.70%,±1.1,"35,923","±1,567",36.80%,±0.4,"11,822",±228
            Not living alone,7.20%,±0.3,"43,856","±1,491",13.10%,±0.9,"77,401","±4,219",11.30%,±0.3,"55,931","±1,271",8.50%,±0.3,"42,076","±1,593",12.70%,±0.1,"71,319",±736,12.00%,±0.3,"61,248","±1,691",9.40%,±0.3,"78,080","±2,633",10.90%,±0.7,"66,412","±3,900",11.20%,±0.5,"116,915","±4,392",10.40%,±0.2,"53,625",±722,9.60%,±0.2,"52,108","±1,124",12.20%,±0.5,"74,256","±4,059",12.00%,±0.5,"42,629","±1,944",9.30%,±0.2,"61,960","±1,016",9.60%,±0.2,"48,934","±1,132",10.30%,±0.3,"52,551","±1,384",9.90%,±0.3,"49,037","±1,376",8.30%,±0.3,"45,127","±1,291",9.00%,±0.3,"51,180","±1,467",11.50%,±0.5,"54,849","±2,157",9.70%,±0.3,"78,892","±2,160",10.70%,±0.2,"79,668","±1,616",9.10%,±0.2,"47,573",±737,11.00%,±0.2,"64,785","±1,086",7.60%,±0.4,"41,370","±1,973",9.50%,±0.2,"49,653","±1,116",10.50%,±0.6,"49,189","±2,577",9.90%,±0.4,"52,551","±2,041",13.20%,±0.4,"61,825","±1,306",12.30%,±0.6,"66,940","±2,702",9.00%,±0.2,"83,087","±1,897",9.50%,±0.4,"50,388","±2,712",9.80%,±0.1,"74,755",±934,9.40%,±0.2,"48,999",±897,11.70%,±0.7,"60,682","±2,697",8.90%,±0.2,"51,882",±885,9.20%,±0.3,"47,267","±1,903",12.60%,±0.3,"52,788","±1,861",8.90%,±0.1,"58,878",±902,10.70%,±0.5,"66,440","±3,740",8.80%,±0.2,"49,167","±1,925",9.80%,±0.5,"52,865","±3,043",8.60%,±0.3,"47,272","±1,501",10.10%,±0.2,"55,590","±1,020",12.30%,±0.5,"54,857","±2,056",12.80%,±0.6,"56,437","±1,706",10.50%,±0.2,"69,784","±1,603",12.30%,±0.2,"64,547","±1,553",7.60%,±0.3,"40,772","±2,883",10.80%,±0.2,"54,273","±1,106",11.20%,±0.8,"58,666","±5,970",6.30%,±0.3,"21,608","±1,529"
