Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
    Married-couple families,72.30%,±0.3,"65,188",±384,74.80%,±0.7,"90,821",±930,74.60%,±0.3,"70,143",±301,74.30%,±0.4,"57,984",±435,72.60%,±0.2,"82,998",±317,78.00%,±0.3,"81,153",±418,75.40%,±0.3,"99,153",±671,73.20%,±0.6,"82,173",±803,52.20%,±0.9,"129,485","±3,133",73.80%,±0.2,"67,386",±257,71.40%,±0.2,"72,342",±335,74.00%,±0.6,"87,266",±846,81.10%,±0.4,"61,184",±545,74.50%,±0.2,"80,723",±273,75.90%,±0.3,"68,911",±342,80.60%,±0.3,"69,718",±346,78.50%,±0.3,"71,637",±393,75.30%,±0.3,"62,092",±364,69.00%,±0.3,"68,693",±537,78.60%,±0.5,"66,076",±517,72.40%,±0.3,"101,893",±463,74.70%,±0.3,"96,167",±486,74.90%,±0.2,"71,532",±256,79.70%,±0.2,"80,814",±270,67.60%,±0.4,"60,744",±396,75.80%,±0.3,"67,656",±329,80.90%,±0.5,"62,796",±687,79.70%,±0.4,"69,944",±489,72.20%,±0.5,"75,072",±557,80.40%,±0.4,"85,872",±655,74.70%,±0.3,"100,572",±418,71.00%,±0.5,"64,734",±714,70.00%,±0.2,"82,669",±401,74.10%,±0.2,"67,555",±352,82.00%,±0.5,"69,952",±713,74.50%,±0.2,"70,937",±272,75.40%,±0.3,"63,254",±366,77.70%,±0.3,"69,733",±479,75.70%,±0.2,"73,922",±270,72.70%,±0.6,"83,876",±857,71.60%,±0.3,"66,954",±402,79.70%,±0.5,"66,724",±524,74.00%,±0.3,"63,921",±360,73.20%,±0.2,"70,916",±228,82.40%,±0.3,"69,817",±457,78.50%,±0.6,"72,966",±757,76.00%,±0.3,"86,545",±360,77.60%,±0.3,"80,044",±358,77.70%,±0.4,"56,105",±496,78.40%,±0.3,"74,017",±256,80.50%,±0.7,"74,489",±918,59.70%,±0.3,"28,307",±286
"    Female householder, no husband present",21.50%,±0.3,"24,137",±366,16.40%,±0.5,"35,791","±1,724",17.80%,±0.2,"31,698",±430,19.40%,±0.3,"22,829",±499,19.00%,±0.1,"36,894",±207,15.30%,±0.2,"33,166",±586,18.50%,±0.2,"38,677",±651,20.10%,±0.5,"36,476","±1,428",39.10%,±0.9,"35,911","±1,649",19.40%,±0.2,"31,433",±220,21.90%,±0.2,"28,820",±344,18.10%,±0.5,"45,427","±1,245",13.00%,±0.3,"27,082",±814,18.80%,±0.2,"32,777",±351,17.60%,±0.2,"28,165",±377,13.80%,±0.2,"28,034",±683,15.40%,±0.3,"28,997",±635,18.40%,±0.3,"24,112",±460,24.10%,±0.3,"24,039",±355,15.10%,±0.4,"27,053",±775,20.80%,±0.2,"45,606",±639,19.10%,±0.3,"37,309",±578,18.80%,±0.2,"28,392",±334,14.20%,±0.2,"33,030",±475,25.60%,±0.3,"21,719",±332,17.90%,±0.2,"27,944",±418,13.10%,±0.4,"24,842","±1,044",14.40%,±0.3,"28,170",±745,18.50%,±0.4,"36,050",±707,13.60%,±0.4,"38,160","±1,240",18.70%,±0.2,"42,932",±514,20.40%,±0.4,"26,676",±703,22.60%,±0.1,"34,628",±281,19.50%,±0.2,"26,763",±268,12.40%,±0.5,"26,636",±929,19.20%,±0.2,"27,476",±264,17.80%,±0.2,"25,269",±366,15.80%,±0.3,"28,995",±583,17.90%,±0.2,"31,271",±270,20.50%,±0.5,"33,555","±1,243",22.00%,±0.3,"25,375",±393,14.60%,±0.4,"26,437",±975,19.50%,±0.2,"25,853",±371,19.90%,±0.1,"28,199",±238,12.20%,±0.3,"34,932",±831,15.00%,±0.6,"31,341","±1,234",17.90%,±0.2,"35,387",±447,15.60%,±0.2,"32,254",±551,16.20%,±0.4,"23,316",±817,15.20%,±0.2,"29,839",±423,12.80%,±0.6,"30,407",±943,32.50%,±0.3,"13,219",±219
"    Male householder, no wife present",6.20%,±0.2,"37,638","±1,060",8.70%,±0.4,"54,416","±2,194",7.60%,±0.2,"42,558",±759,6.30%,±0.2,"34,898","±1,067",8.40%,±0.1,"50,025",±537,6.60%,±0.2,"45,720","±1,114",6.00%,±0.2,"56,915","±1,164",6.80%,±0.4,"48,092","±3,114",8.60%,±0.7,"48,121","±5,129",6.90%,±0.1,"41,383",±453,6.70%,±0.1,"40,509",±552,7.90%,±0.3,"59,120","±3,586",5.90%,±0.3,"39,034","±1,534",6.70%,±0.1,"46,957",±716,6.50%,±0.1,"39,406",±823,5.70%,±0.2,"40,412",±880,6.10%,±0.2,"41,197","±1,070",6.30%,±0.2,"34,425",±970,7.00%,±0.2,"40,546","±1,114",6.30%,±0.3,"39,743","±1,751",6.80%,±0.2,"56,635","±1,185",6.20%,±0.1,"54,160","±1,101",6.40%,±0.1,"41,009",±515,6.10%,±0.1,"45,117",±748,6.90%,±0.2,"32,111",±863,6.30%,±0.1,"38,988",±828,6.00%,±0.4,"37,525","±2,448",5.90%,±0.2,"39,649","±1,309",9.30%,±0.3,"49,661","±1,652",6.00%,±0.3,"51,371","±1,809",6.60%,±0.1,"55,512",±878,8.60%,±0.3,"37,526","±1,463",7.40%,±0.1,"49,177",±628,6.40%,±0.1,"36,540",±636,5.60%,±0.4,"42,835","±1,893",6.40%,±0.1,"40,553",±503,6.70%,±0.2,"37,548",±847,6.50%,±0.2,"40,491","±1,277",6.40%,±0.1,"44,454",±551,6.80%,±0.4,"51,117","±2,718",6.40%,±0.2,"37,585","±1,101",5.80%,±0.3,"36,274","±1,639",6.40%,±0.2,"35,587",±798,6.90%,±0.1,"41,732",±508,5.30%,±0.2,"46,244","±1,123",6.50%,±0.4,"42,987","±1,378",6.10%,±0.1,"49,783",±991,6.80%,±0.1,"47,307",±927,6.10%,±0.2,"34,242","±1,713",6.40%,±0.2,"42,381",±673,6.70%,±0.4,"45,916","±2,799",7.80%,±0.2,"17,230",±432
NONFAMILY HOUSEHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Nonfamily households,"580,707","±3,853","22,933",±259,"79,564","±1,479","42,502","±1,002","784,163","±5,236","33,003",±325,"354,391","±3,501","22,039",±289,"3,897,530","±10,993","40,588",±192,"682,951","±3,609","35,617",±304,"447,565","±3,720","38,362",±602,"106,843","±1,749","35,567",±829,"148,146","±1,708","51,324",±919,"2,482,775","±8,971","30,716",±142,"1,095,281","±5,923","30,698",±216,"133,742","±2,108","39,069",±993,"170,459","±2,364","27,298",±463,"1,608,404","±6,947","33,299",±232,"807,596","±5,109","27,712",±260,"422,112","±3,134","27,539",±294,"370,727","±2,972","28,078",±345,"548,539","±4,136","23,316",±349,"532,449","±4,108","24,649",±344,"196,992","±2,133","26,931",±401,"697,648","±4,130","43,790",±412,"911,964","±4,868","37,606",±418,"1,290,018","±6,463","28,344",±207,"727,739","±3,739","33,431",±289,"331,778","±3,041","20,841",±323,"803,446","±4,513","26,966",±220,"145,198","±1,972","25,972",±462,"244,521","±2,227","27,833",±399,"336,721","±3,389","37,722",±617,"167,676","±2,209","36,345",±643,"977,419","±5,263","39,306",±342,"258,740","±3,124","28,046",±567,"2,549,625","±7,668","34,776",±242,"1,203,487","±5,408","27,473",±209,"106,165","±1,549","26,089",±499,"1,568,770","±6,252","27,366",±166,"470,463","±3,616","25,292",±248,"542,152","±3,728","30,525",±288,"1,709,560","±6,662","27,887",±166,"151,733","±2,010","31,376",±672,"568,082","±4,252","26,035",±262,"109,589","±1,596","26,227",±508,"798,570","±4,069","25,589",±242,"2,547,028","±9,003","31,155",±177,"213,108","±2,154","32,535",±493,"93,860","±1,311","30,315",±598,"974,420","±6,084","38,339",±312,"911,997","±5,802","36,369",±286,"250,891","±2,526","20,780",±299,"795,030","±5,091","30,029",±255,"73,344","±1,510","30,844",±728,"314,151","±3,528","10,538",±138
    Female householder,55.30%,±0.4,"19,495",±285,44.90%,±0.9,"39,028","±1,192",51.30%,±0.3,"29,624",±383,54.30%,±0.5,"19,179",±336,52.70%,±0.2,"34,674",±261,51.10%,±0.3,"31,456",±368,56.20%,±0.4,"31,864",±528,54.50%,±0.9,"29,496",±944,53.80%,±0.7,"48,083","±1,339",53.90%,±0.2,"26,291",±181,54.20%,±0.3,"26,031",±243,50.30%,±0.9,"32,891",±992,51.30%,±0.8,"23,009",±534,54.10%,±0.3,"28,030",±262,52.80%,±0.4,"23,376",±232,53.70%,±0.4,"23,541",±328,53.30%,±0.4,"24,325",±390,54.60%,±0.3,"20,228",±327,53.20%,±0.4,"20,305",±274,55.40%,±0.5,"23,225",±603,56.50%,±0.4,"39,152",±464,56.00%,±0.3,"32,171",±397,53.70%,±0.2,"24,285",±189,52.70%,±0.3,"28,901",±327,53.70%,±0.6,"17,473",±374,54.40%,±0.3,"23,357",±293,50.90%,±0.7,"22,608",±640,52.70%,±0.5,"23,834",±470,46.00%,±0.5,"32,081",±479,53.00%,±0.7,"30,212",±799,56.10%,±0.3,"32,314",±322,52.10%,±0.6,"25,223",±527,55.70%,±0.2,"29,605",±276,55.10%,±0.3,"23,953",±272,50.00%,±0.8,"21,559",±477,54.40%,±0.3,"23,662",±196,53.60%,±0.4,"21,857",±286,53.40%,±0.4,"27,063",±329,55.60%,±0.2,"23,299",±173,55.00%,±0.7,"25,633",±956,54.20%,±0.4,"22,123",±285,52.70%,±0.8,"22,501",±594,54.30%,±0.4,"21,751",±245,51.70%,±0.2,"26,589",±213,51.90%,±0.6,"27,490",±689,54.10%,±0.8,"25,748",±691,54.60%,±0.4,"32,105",±328,51.90%,±0.4,"31,550",±284,54.60%,±0.5,"18,197",±351,52.60%,±0.3,"25,469",±278,48.40%,±0.9,"25,982",±837,56.80%,±0.5,"9,430",±164
        Living alone,49.90%,±0.4,"18,208",±256,34.80%,±0.9,"32,715","±1,218",42.50%,±0.4,"26,221",±304,48.30%,±0.5,"17,748",±334,43.00%,±0.2,"29,823",±233,41.90%,±0.3,"27,628",±440,48.20%,±0.5,"27,539",±466,46.40%,±0.8,"26,360",±824,45.30%,±0.7,"43,218",±902,45.90%,±0.2,"23,459",±192,47.10%,±0.3,"23,767",±306,40.80%,±0.9,"27,953","±1,114",42.90%,±0.7,"20,268",±569,47.10%,±0.3,"25,410",±232,45.80%,±0.4,"21,722",±191,46.00%,±0.4,"21,619",±254,46.10%,±0.4,"22,482",±384,48.00%,±0.4,"18,369",±340,46.60%,±0.4,"18,425",±279,45.70%,±0.6,"19,953",±468,48.20%,±0.4,"35,192",±427,46.50%,±0.3,"26,549",±350,46.70%,±0.3,"22,474",±153,44.20%,±0.3,"25,619",±240,48.70%,±0.6,"16,372",±331,47.20%,±0.3,"21,474",±215,42.30%,±0.7,"20,438",±588,45.00%,±0.5,"21,787",±349,36.60%,±0.5,"27,488",±626,42.70%,±0.7,"25,051",±701,49.40%,±0.3,"29,045",±357,44.40%,±0.6,"22,554",±579,47.60%,±0.2,"25,663",±228,47.90%,±0.3,"21,979",±215,42.20%,±0.8,"20,001",±519,47.40%,±0.3,"21,814",±150,46.80%,±0.4,"20,149",±278,43.20%,±0.4,"23,903",±371,48.50%,±0.2,"21,188",±139,46.90%,±0.8,"22,366",±612,47.40%,±0.5,"20,423",±274,45.50%,±0.8,"20,886",±541,47.80%,±0.3,"20,041",±250,44.60%,±0.2,"24,230",±224,42.00%,±0.7,"24,681",±630,42.80%,±0.8,"21,841",±507,46.60%,±0.4,"28,915",±404,42.40%,±0.4,"27,546",±354,48.00%,±0.6,"17,011",±267,43.90%,±0.3,"22,766",±261,40.90%,±1.0,"23,574","±1,002",51.20%,±0.5,"8,805",±150
        Not living alone,5.40%,±0.2,"36,777","±1,159",10.20%,±0.8,"67,163","±3,268",8.90%,±0.2,"52,640","±1,326",5.90%,±0.3,"37,632","±1,841",9.70%,±0.1,"64,610",±664,9.20%,±0.3,"55,506","±1,494",8.00%,±0.3,"69,365","±2,028",8.10%,±0.6,"60,201","±2,838",8.40%,±0.4,"87,975","±3,783",8.10%,±0.1,"49,968",±706,7.10%,±0.2,"47,516","±1,480",9.50%,±0.6,"67,153","±4,877",8.50%,±0.4,"41,920","±2,086",7.10%,±0.1,"57,317","±1,058",7.00%,±0.2,"43,238","±1,199",7.60%,±0.3,"44,094","±1,354",7.10%,±0.3,"42,170","±1,639",6.60%,±0.2,"40,141","±1,130",6.60%,±0.3,"41,510","±1,304",9.70%,±0.4,"51,694","±2,257",8.30%,±0.2,"73,219","±2,151",9.50%,±0.2,"73,108","±1,154",7.00%,±0.2,"42,569","±1,032",8.40%,±0.2,"54,720","±1,401",5.00%,±0.3,"37,581","±2,292",7.30%,±0.2,"43,668","±1,227",8.60%,±0.5,"41,935","±2,315",7.70%,±0.4,"43,449","±1,803",9.40%,±0.4,"59,733","±3,245",10.30%,±0.5,"62,811","±2,343",6.70%,±0.2,"75,769","±1,595",7.60%,±0.4,"45,737","±2,432",8.10%,±0.1,"65,598",±798,7.10%,±0.2,"43,638",±996,7.80%,±0.5,"35,818","±1,821",7.00%,±0.2,"45,125",±960,6.80%,±0.3,"38,404","±1,233",10.20%,±0.2,"47,307","±1,275",7.10%,±0.1,"51,685",±934,8.10%,±0.4,"55,338","±3,030",6.80%,±0.3,"41,760","±1,736",7.20%,±0.5,"43,342","±3,911",6.50%,±0.2,"40,051","±1,243",7.10%,±0.1,"47,150",±946,9.90%,±0.4,"45,816","±2,392",11.30%,±0.6,"51,089","±2,412",8.00%,±0.2,"61,103","±1,630",9.50%,±0.2,"57,798","±1,076",6.60%,±0.3,"35,090","±2,299",8.70%,±0.2,"47,639","±1,178",7.50%,±0.7,"53,056","±5,655",5.60%,±0.3,"22,150","±1,170"
    Male householder,44.70%,±0.4,"28,932",±468,55.10%,±0.9,"45,808","±1,753",48.70%,±0.3,"37,407",±423,45.70%,±0.5,"26,518",±535,47.30%,±0.2,"47,674",±379,48.90%,±0.3,"40,347",±453,43.80%,±0.4,"46,654",±858,45.50%,±0.9,"42,209","±1,291",46.20%,±0.7,"55,509","±1,585",46.10%,±0.2,"36,321",±260,45.80%,±0.3,"36,035",±365,49.70%,±0.9,"44,629","±1,348",48.70%,±0.8,"32,092",±642,45.90%,±0.3,"40,520",±319,47.20%,±0.4,"33,524",±447,46.30%,±0.4,"32,759",±465,46.70%,±0.4,"32,834",±589,45.40%,±0.3,"28,090",±504,46.80%,±0.4,"31,280",±401,44.60%,±0.5,"32,154",±620,43.50%,±0.4,"50,334",±675,44.00%,±0.3,"44,399",±552,46.30%,±0.2,"33,898",±299,47.30%,±0.3,"38,987",±445,46.30%,±0.6,"25,751",±648,45.60%,±0.3,"32,008",±348,49.10%,±0.7,"30,297",±704,47.30%,±0.5,"32,173",±409,54.00%,±0.5,"42,699",±781,47.00%,±0.7,"43,456","±1,113",43.90%,±0.3,"48,304",±671,47.90%,±0.6,"31,243",±612,44.30%,±0.2,"41,946",±326,44.90%,±0.3,"32,156",±234,50.00%,±0.8,"31,854",±654,45.60%,±0.3,"32,541",±286,46.40%,±0.4,"29,727",±444,46.60%,±0.4,"34,472",±542,44.40%,±0.2,"34,465",±237,45.00%,±0.7,"38,374","±1,676",45.80%,±0.4,"31,309",±380,47.30%,±0.8,"30,862",±623,45.70%,±0.4,"30,506",±375,48.30%,±0.2,"36,294",±271,48.10%,±0.6,"39,187",±925,45.90%,±0.8,"35,371",±947,45.40%,±0.4,"45,150",±537,48.10%,±0.4,"42,317",±412,45.40%,±0.5,"25,082",±581,47.40%,±0.3,"35,281",±388,51.60%,±0.9,"36,177","±1,293",43.20%,±0.5,"12,245",±206
        Living alone,37.20%,±0.4,"26,243",±365,41.50%,±1.0,"39,747","±1,564",37.00%,±0.4,"32,638",±496,37.40%,±0.5,"23,826",±757,34.60%,±0.2,"40,509",±303,37.30%,±0.4,"35,547",±505,34.40%,±0.4,"40,770",±723,35.00%,±0.8,"37,420","±1,256",36.10%,±0.8,"46,483","±2,374",35.10%,±0.2,"31,640",±224,36.00%,±0.3,"32,386",±326,37.90%,±0.8,"39,169","±1,258",36.20%,±0.7,"28,148",±862,36.70%,±0.2,"36,160",±326,37.40%,±0.4,"30,954",±292,35.90%,±0.4,"29,918",±460,37.30%,±0.4,"30,607",±499,37.40%,±0.3,"25,306",±550,38.00%,±0.4,"27,605",±639,33.20%,±0.5,"26,819",±625,33.70%,±0.4,"44,426",±727,33.20%,±0.3,"36,728",±526,37.30%,±0.2,"31,235",±248,36.20%,±0.3,"33,989",±394,38.50%,±0.6,"23,376",±731,36.30%,±0.3,"28,875",±527,38.20%,±0.7,"26,382",±589,37.80%,±0.6,"29,652",±556,39.90%,±0.5,"36,107",±801,33.90%,±0.7,"36,577",±879,34.90%,±0.3,"42,028",±461,38.10%,±0.6,"27,748",±797,34.50%,±0.2,"35,941",±344,35.40%,±0.3,"29,273",±429,39.90%,±0.8,"28,834","±1,041",36.90%,±0.2,"29,666",±316,37.70%,±0.4,"26,871",±357,33.90%,±0.4,"29,460",±589,35.60%,±0.2,"30,933",±170,35.00%,±0.8,"33,331","±1,242",36.80%,±0.4,"27,961",±592,38.10%,±0.7,"28,286",±907,36.80%,±0.4,"27,471",±492,38.20%,±0.2,"32,379",±227,35.30%,±0.7,"34,062",±772,33.70%,±0.8,"29,777",±912,35.20%,±0.3,"40,652",±378,36.00%,±0.3,"36,849",±466,37.70%,±0.6,"22,640",±619,36.80%,±0.3,"31,518",±333,40.70%,±1.2,"32,346","±1,486",36.60%,±0.5,"11,193",±215
        Not living alone,7.50%,±0.3,"43,084","±1,665",13.60%,±0.9,"72,540","±4,989",11.70%,±0.3,"57,841","±1,397",8.30%,±0.4,"42,110","±1,992",12.70%,±0.2,"71,194",±778,11.60%,±0.3,"59,636","±1,255",9.40%,±0.3,"76,972","±1,991",10.50%,±0.6,"63,203","±2,781",10.10%,±0.6,"104,013","±5,608",11.00%,±0.1,"55,974",±819,9.90%,±0.2,"53,079","±1,215",11.80%,±0.8,"73,328","±3,063",12.40%,±0.6,"47,014","±2,188",9.20%,±0.2,"61,809",±935,9.70%,±0.3,"48,051","±1,119",10.40%,±0.3,"48,246","±1,020",9.50%,±0.3,"46,277","±1,312",8.00%,±0.2,"44,779","±1,460",8.80%,±0.3,"49,685","±1,447",11.50%,±0.5,"54,677","±2,396",9.80%,±0.3,"75,919","±1,217",10.70%,±0.2,"78,285","±1,573",9.00%,±0.2,"48,603",±889,11.10%,±0.2,"60,784","±1,296",7.80%,±0.4,"39,787","±2,045",9.30%,±0.2,"48,282","±1,054",11.00%,±0.5,"47,335","±2,108",9.50%,±0.5,"50,083","±1,764",14.20%,±0.4,"66,457","±1,406",13.10%,±0.6,"68,324","±4,022",8.90%,±0.2,"80,388","±1,782",9.80%,±0.4,"46,245","±1,831",9.70%,±0.2,"70,786",±860,9.60%,±0.2,"47,677",±955,10.10%,±0.7,"47,995","±2,702",8.70%,±0.2,"51,060",±796,8.70%,±0.3,"43,205","±1,692",12.70%,±0.4,"52,628","±1,339",8.80%,±0.2,"57,179",±920,10.00%,±0.6,"63,215","±2,400",9.00%,±0.3,"48,475","±1,588",9.20%,±0.7,"47,395","±2,556",8.90%,±0.3,"45,836",±995,10.10%,±0.1,"53,232",±858,12.80%,±0.6,"55,538","±2,447",12.20%,±0.6,"54,696","±3,009",10.20%,±0.3,"67,602","±1,775",12.10%,±0.3,"63,648","±1,371",7.70%,±0.4,"36,361","±1,699",10.70%,±0.2,"53,010","±1,062",10.90%,±0.9,"54,559","±6,867",6.50%,±0.2,"22,910","±1,123"
